,Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
17742,Source of improved drinking water by households,Percent,Piped Water into dwelling,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",16.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17754,Source of improved drinking water by households,Percent,Piped Water into dwelling,Katavi,TZA001023,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17758,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Lindi,TZA001008,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17769,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Manyara,TZA001021,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17786,Source of improved drinking water by households,Percent,Public tap/ standpipe,Pwani,TZA001006,2012,"NBS_Population and Housing Census, 2012_2013-2018",15.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17797,Source of improved drinking water by households,Percent,Protected dug well,Geita,TZA001025,2012,"NBS_Population and Housing Census, 2012_2013-2018",17.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17808,Source of improved drinking water by households,Percent,Rain water collection,Lindi,TZA001008,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17819,Source of non improved drinking water by households,Percent,Non-Improved,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",15.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17820,Source of non improved drinking water by households,Percent,Non-Improved,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",60.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17835,Source of non improved drinking water by households,Percent,Unprotected dug well,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17836,Source of non improved drinking water by households,Percent,Unprotected dug well,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",20.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17846,Source of improved drinking water by households,Percent,Piped Water into dwelling,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",6.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17849,Source of improved drinking water by households,Percent,Piped Water into dwelling,Singida,TZA001013002,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17857,Source of improved drinking water by households,Percent,Piped Water into dwelling,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",12.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17868,Source of improved drinking water by households,Percent,Piped Water into dwelling,Simiyu,TZA001024,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17869,Source of improved drinking water by households,Percent,Piped Water into dwelling,Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17870,Source of improved drinking water by households,Percent,Piped Water into dwelling,Tanga,TZA001004,2012,"NBS_Population and Housing Census, 2012_2013-2018",12.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17876,Source of improved drinking water by households,Percent,Piped Water into dwelling,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17882,Source of improved drinking water by households,Percent,Piped Water into dwelling,Arusha,TZA001002006,2012,"NBS_Population and Housing Census, 2012_2013-2018",19.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17887,Source of improved drinking water by households,Percent,Piped Water into dwelling,Arusha,TZA001002,2012,"NBS_Population and Housing Census, 2012_2013-2018",19.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17892,Source of improved drinking water by households,Percent,Piped Water into dwelling,Geita,TZA001025001,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17909,Source of improved drinking water by households,Percent,Piped Water into dwelling,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17920,Source of improved drinking water by households,Percent,Piped Water into dwelling,Geita,TZA001025,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17931,Source of improved drinking water by households,Percent,Piped Water into dwelling,Kigoma,TZA001016,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17942,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Kagera,TZA001018,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17953,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Katavi,TZA001023,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17964,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",23.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17965,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17975,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17986,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17989,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Singida,TZA001013002,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
17997,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18008,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Mtwara,TZA001009,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18019,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Pwani,TZA001006,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18024,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Mwanza,TZA001019,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18025,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Njombe,TZA001022,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18026,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Ruvuma,TZA001010,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18027,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Rukwa,TZA001015,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18028,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Singida,TZA001013,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18029,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Tabora,TZA001014,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18030,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Simiyu,TZA001024,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18031,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18032,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Tanga,TZA001004,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18038,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",6.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18044,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Arusha,TZA001002006,2012,"NBS_Population and Housing Census, 2012_2013-2018",13.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18049,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Arusha,TZA001002,2012,"NBS_Population and Housing Census, 2012_2013-2018",17.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18054,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Geita,TZA001025001,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18071,Source of improved drinking water by households,Percent,Piped Water to yard/plot,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18082,Source of improved drinking water by households,Percent,Public tap/ standpipe,Kagera,TZA001018,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18093,Source of improved drinking water by households,Percent,Public tap/ standpipe,Katavi,TZA001023,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18104,Source of improved drinking water by households,Percent,Public tap/ standpipe,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",25.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18105,Source of improved drinking water by households,Percent,Public tap/ standpipe,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",15.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18115,Source of improved drinking water by households,Percent,Public tap/ standpipe,Lindi,TZA001008,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18126,Source of improved drinking water by households,Percent,Public tap/ standpipe,Manyara,TZA001021,2012,"NBS_Population and Housing Census, 2012_2013-2018",24.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18137,Source of improved drinking water by households,Percent,Public tap/ standpipe,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",15.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18148,Source of improved drinking water by households,Percent,Public tap/ standpipe,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18151,Source of improved drinking water by households,Percent,Public tap/ standpipe,Singida,TZA001013002,2012,"NBS_Population and Housing Census, 2012_2013-2018",12.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18159,Source of improved drinking water by households,Percent,Public tap/ standpipe,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",19.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18170,Source of improved drinking water by households,Percent,Public tap/ standpipe,Mtwara,TZA001009,2012,"NBS_Population and Housing Census, 2012_2013-2018",17.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18174,Source of improved drinking water by households,Percent,Public tap/ standpipe,Mwanza,TZA001019,2012,"NBS_Population and Housing Census, 2012_2013-2018",11.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18175,Source of improved drinking water by households,Percent,Public tap/ standpipe,Njombe,TZA001022,2012,"NBS_Population and Housing Census, 2012_2013-2018",29.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18176,Source of improved drinking water by households,Percent,Public tap/ standpipe,Ruvuma,TZA001010,2012,"NBS_Population and Housing Census, 2012_2013-2018",16.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18177,Source of improved drinking water by households,Percent,Public tap/ standpipe,Rukwa,TZA001015,2012,"NBS_Population and Housing Census, 2012_2013-2018",12.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18178,Source of improved drinking water by households,Percent,Public tap/ standpipe,Singida,TZA001013,2012,"NBS_Population and Housing Census, 2012_2013-2018",14.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18179,Source of improved drinking water by households,Percent,Public tap/ standpipe,Tabora,TZA001014,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18180,Source of improved drinking water by households,Percent,Public tap/ standpipe,Simiyu,TZA001024,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18181,Source of improved drinking water by households,Percent,Public tap/ standpipe,Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18182,Source of improved drinking water by households,Percent,Public tap/ standpipe,Tanga,TZA001004,2012,"NBS_Population and Housing Census, 2012_2013-2018",17.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18188,Source of improved drinking water by households,Percent,Public tap/ standpipe,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",26.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18194,Source of improved drinking water by households,Percent,Public tap/ standpipe,Arusha,TZA001002006,2012,"NBS_Population and Housing Census, 2012_2013-2018",47.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18199,Source of improved drinking water by households,Percent,Public tap/ standpipe,Arusha,TZA001002,2012,"NBS_Population and Housing Census, 2012_2013-2018",34.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18204,Source of improved drinking water by households,Percent,Public tap/ standpipe,Geita,TZA001025001,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18221,Source of improved drinking water by households,Percent,Public tap/ standpipe,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",22.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18232,Source of improved drinking water by households,Percent,Public tap/ standpipe,Geita,TZA001025,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18243,Source of improved drinking water by households,Percent,Public tap/ standpipe,Kigoma,TZA001016,2012,"NBS_Population and Housing Census, 2012_2013-2018",18.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18254,Source of improved drinking water by households,Percent,Tube well/ borehole,Kagera,TZA001018,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18265,Source of improved drinking water by households,Percent,Tube well/ borehole,Katavi,TZA001023,2012,"NBS_Population and Housing Census, 2012_2013-2018",25.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18276,Source of improved drinking water by households,Percent,Tube well/ borehole,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18277,Source of improved drinking water by households,Percent,Tube well/ borehole,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18287,Source of improved drinking water by households,Percent,Tube well/ borehole,Manyara,TZA001021,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18298,Source of improved drinking water by households,Percent,Tube well/ borehole,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18309,Source of improved drinking water by households,Percent,Tube well/ borehole,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18312,Source of improved drinking water by households,Percent,Tube well/ borehole,Singida,TZA001013002,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18320,Source of improved drinking water by households,Percent,Tube well/ borehole,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",13.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18331,Source of improved drinking water by households,Percent,Tube well/ borehole,Mtwara,TZA001009,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18342,Source of improved drinking water by households,Percent,Tube well/ borehole,Pwani,TZA001006,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18347,Source of improved drinking water by households,Percent,Tube well/ borehole,Mwanza,TZA001019,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18348,Source of improved drinking water by households,Percent,Tube well/ borehole,Njombe,TZA001022,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18349,Source of improved drinking water by households,Percent,Tube well/ borehole,Ruvuma,TZA001010,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18350,Source of improved drinking water by households,Percent,Tube well/ borehole,Rukwa,TZA001015,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18351,Source of improved drinking water by households,Percent,Tube well/ borehole,Singida,TZA001013,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18352,Source of improved drinking water by households,Percent,Tube well/ borehole,Tabora,TZA001014,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18353,Source of improved drinking water by households,Percent,Tube well/ borehole,Simiyu,TZA001024,2012,"NBS_Population and Housing Census, 2012_2013-2018",18.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18354,Source of improved drinking water by households,Percent,Tube well/ borehole,Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18355,Source of improved drinking water by households,Percent,Tube well/ borehole,Tanga,TZA001004,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18361,Source of improved drinking water by households,Percent,Tube well/ borehole,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18367,Source of improved drinking water by households,Percent,Tube well/ borehole,Arusha,TZA001002006,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18372,Source of improved drinking water by households,Percent,Tube well/ borehole,Arusha,TZA001002,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18377,Source of improved drinking water by households,Percent,Tube well/ borehole,Geita,TZA001025001,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18394,Source of improved drinking water by households,Percent,Tube well/ borehole,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18405,Source of improved drinking water by households,Percent,Tube well/ borehole,Geita,TZA001025,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18416,Source of improved drinking water by households,Percent,Tube well/ borehole,Kigoma,TZA001016,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18427,Source of improved drinking water by households,Percent,Protected dug well,Kagera,TZA001018,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18438,Source of improved drinking water by households,Percent,Protected dug well,Katavi,TZA001023,2012,"NBS_Population and Housing Census, 2012_2013-2018",6.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18449,Source of improved drinking water by households,Percent,Protected dug well,Kilimanjaro,TZA001003,2012,"NBS_Population and Housing Census, 2012_2013-2018",1.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18450,Source of improved drinking water by households,Percent,Protected dug well,Morogoro,TZA001005002,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18460,Source of improved drinking water by households,Percent,Protected dug well,Lindi,TZA001008,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18471,Source of improved drinking water by households,Percent,Protected dug well,Manyara,TZA001021,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18482,Source of improved drinking water by households,Percent,Protected dug well,Mbeya,TZA001012,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18493,Source of improved drinking water by households,Percent,Protected dug well,Mara,TZA001020,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18499,Source of improved drinking water by households,Percent,Rain water collection,Iringa,TZA001011,2012,"NBS_Population and Housing Census, 2012_2013-2018",0.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18505,Source of improved drinking water by households,Percent,Protected dug well,Morogoro,TZA001005,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18516,Source of improved drinking water by households,Percent,Protected dug well,Mtwara,TZA001009,2012,"NBS_Population and Housing Census, 2012_2013-2018",3.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18527,Source of improved drinking water by households,Percent,Protected dug well,Pwani,TZA001006,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18532,Source of improved drinking water by households,Percent,Protected dug well,Mwanza,TZA001019,2012,"NBS_Population and Housing Census, 2012_2013-2018",9.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18533,Source of improved drinking water by households,Percent,Protected dug well,Njombe,TZA001022,2012,"NBS_Population and Housing Census, 2012_2013-2018",5.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18534,Source of improved drinking water by households,Percent,Protected dug well,Ruvuma,TZA001010,2012,"NBS_Population and Housing Census, 2012_2013-2018",10.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18535,Source of improved drinking water by households,Percent,Protected dug well,Rukwa,TZA001015,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.3,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18536,Source of improved drinking water by households,Percent,Protected dug well,Singida,TZA001013,2012,"NBS_Population and Housing Census, 2012_2013-2018",7.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18537,Source of improved drinking water by households,Percent,Protected dug well,Tabora,TZA001014,2012,"NBS_Population and Housing Census, 2012_2013-2018",11.4,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18538,Source of improved drinking water by households,Percent,Protected dug well,Simiyu,TZA001024,2012,"NBS_Population and Housing Census, 2012_2013-2018",17.8,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18539,Source of improved drinking water by households,Percent,Protected dug well,Shinyanga,TZA001017,2012,"NBS_Population and Housing Census, 2012_2013-2018",11.7,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18540,Source of improved drinking water by households,Percent,Protected dug well,Tanga,TZA001004,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
18546,Source of improved drinking water by households,Percent,Protected dug well,Dodoma,TZA001001,2012,"NBS_Population and Housing Census, 2012_2013-2018",4.0,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
