,Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
70299,Children under-5 years with diarrhoea,Percent,Total,Dodoma,TZA001001,1996,NBS_TDHS (1996)_1997,14.7,"TZA_Demographic & Health Survey, 1996, National Bureau of Statistics, Tanzania, August 1997"
70300,Children under-5 years with diarrhoea,Percent,Total,Morogoro,TZA001005,1996,NBS_TDHS (1996)_1997,12.9,"TZA_Demographic & Health Survey, 1996, National Bureau of Statistics, Tanzania, August 1997"
70301,Children under-5 years with diarrhoea,Percent,Total,Pwani,TZA001006,1996,NBS_TDHS (1996)_1997,4.7,"TZA_Demographic & Health Survey, 1996, National Bureau of Statistics, Tanzania, August 1997"
70303,Children under-5 years with diarrhoea,Percent,Total,Shinyanga,TZA001017,1996,NBS_TDHS (1996)_1997,7.3,"TZA_Demographic & Health Survey, 1996, National Bureau of Statistics, Tanzania, August 1997"
70727,Children under-5 years with diarrhoea,Percent,Total,Ruvuma,TZA001010,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",9.7,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70728,Children under-5 years with diarrhoea,Percent,Total,Iringa,TZA001011,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",15.3,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70729,Children under-5 years with diarrhoea,Percent,Total,Mbeya,TZA001012,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",17.6,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70730,Children under-5 years with diarrhoea,Percent,Total,Singida,TZA001013,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",15.9,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70731,Children under-5 years with diarrhoea,Percent,Total,Arusha,TZA001002,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",12.6,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70732,Children under-5 years with diarrhoea,Percent,Total,Tabora,TZA001014,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",10.0,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70733,Children under-5 years with diarrhoea,Percent,Total,Rukwa,TZA001015,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",10.4,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70734,Children under-5 years with diarrhoea,Percent,Total,Kigoma,TZA001016,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",28.8,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70735,Children under-5 years with diarrhoea,Percent,Total,Kagera,TZA001018,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",24.0,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70736,Children under-5 years with diarrhoea,Percent,Total,Mwanza,TZA001019,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",13.7,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70737,Children under-5 years with diarrhoea,Percent,Total,Mara,TZA001020,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",17.7,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70738,Children under-5 years with diarrhoea,Percent,Total,Manyara,TZA001021,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",8.8,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70739,Children under-5 years with diarrhoea,Percent,Total,Kilimanjaro,TZA001003,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",16.0,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70741,Children under-5 years with diarrhoea,Percent,Total,Shinyanga,TZA001017,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",3.6,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70742,Children under-5 years with diarrhoea,Percent,Total,Tanga,TZA001004,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",11.0,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70743,Children under-5 years with diarrhoea,Percent,Total,Dodoma,TZA001001,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",21.8,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70744,Children under-5 years with diarrhoea,Percent,Total,Morogoro,TZA001005,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",15.8,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70745,Children under-5 years with diarrhoea,Percent,Total,Pwani,TZA001006,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",5.6,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70747,Children under-5 years with diarrhoea,Percent,Total,Lindi,TZA001008,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",19.2,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
70748,Children under-5 years with diarrhoea,Percent,Total,Mtwara,TZA001009,2010,"NBS_Tanzania Reproductive and Child Health Survey, 1999_2000",13.7,"TZA_Tanzania Reproductive and Child Health Survey, 1999, National Bureau of Statistics, November 2000"
