,Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
60778,GDP per capita (at current prices),Tshs,Total,Shinyanga,TZA001017,2012,MoFEA_Economic Survey (ES)_Yearly,856333,2012TZA001017856333Total
60779,GDP per capita (at current prices),Tshs,Total,Kagera,TZA001018,2012,MoFEA_Economic Survey (ES)_Yearly,716209,2012TZA001018716209Total
60780,GDP per capita (at current prices),Tshs,Total,Mwanza,TZA001019,2012,MoFEA_Economic Survey (ES)_Yearly,910824,2012TZA001019910824Total
60781,GDP per capita (at current prices),Tshs,Total,Mara,TZA001020,2012,MoFEA_Economic Survey (ES)_Yearly,1048437,2012TZA0010201048437Total
60782,GDP per capita (at current prices),Tshs,Total,Manyara,TZA001021,2012,MoFEA_Economic Survey (ES)_Yearly,946107,2012TZA001021946107Total
63811,Human development index,Percent,Female,Arusha,TZA001002,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.677,
63813,Human development index,Percent,Female,Dodoma,TZA001001,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.413,
63814,Human development index,Percent,Female,Geita,TZA001025,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.493,
63815,Human development index,Percent,Female,Iringa,TZA001011,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.676,
63816,Human development index,Percent,Female,Kagera,TZA001018,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.44,
63817,Human development index,Percent,Female,Katavi,TZA001023,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.51,
63818,Human development index,Percent,Female,Kigoma,TZA001016,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.301,
63819,Human development index,Percent,Female,Kilimanjaro,TZA001003,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.678,
63820,Human development index,Percent,Female,Lindi,TZA001008,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.591,
63822,Human development index,Percent,Female,Manyara,TZA001021,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.546,
63823,Human development index,Percent,Female,Mara,TZA001020,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.571,
63824,Human development index,Percent,Female,Mbeya,TZA001012,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.626,
63825,Human development index,Percent,Female,Morogoro,TZA001005,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.577,
63826,Human development index,Percent,Female,Mtwara,TZA001009,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.582,
63827,Human development index,Percent,Female,Pwani,TZA001006,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.482,
63828,Human development index,Percent,Female,Rukwa,TZA001015,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.51,
63829,Human development index,Percent,Female,Ruvuma,TZA001010,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.626,
63830,Human development index,Percent,Female,Shinyanga,TZA001017,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.485,
63831,Human development index,Percent,Female,Simiyu,TZA001024,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.489,
63832,Human development index,Percent,Female,Singida,TZA001013,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.373,
63833,Human development index,Percent,Female,Tabora,TZA001014,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.416,
63834,Human development index,Percent,Female,Tanga,TZA001004,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.605,
63835,Human development index,Percent,Male,Arusha,TZA001002,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.761,
63837,Human development index,Percent,Male,Dodoma,TZA001001,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.536,
63838,Human development index,Percent,Male,Geita,TZA001025,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.601,
63839,Human development index,Percent,Male,Iringa,TZA001011,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.707,
63840,Human development index,Percent,Male,Kagera,TZA001018,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.536,
63841,Human development index,Percent,Male,Katavi,TZA001023,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.617,
63842,Human development index,Percent,Male,Kigoma,TZA001016,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.501,
63843,Human development index,Percent,Male,Kilimanjaro,TZA001003,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.755,
63844,Human development index,Percent,Male,Lindi,TZA001008,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.661,
63846,Human development index,Percent,Male,Manyara,TZA001021,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.688,
63847,Human development index,Percent,Male,Mara,TZA001020,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.664,
63848,Human development index,Percent,Male,Mbeya,TZA001012,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.707,
63849,Human development index,Percent,Male,Morogoro,TZA001005,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.655,
63850,Human development index,Percent,Male,Mtwara,TZA001009,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.652,
63851,Human development index,Percent,Male,Pwani,TZA001006,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.606,
63852,Human development index,Percent,Male,Rukwa,TZA001015,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.617,
63853,Human development index,Percent,Male,Ruvuma,TZA001010,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.707,
63854,Human development index,Percent,Male,Shinyanga,TZA001017,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.589,
63855,Human development index,Percent,Male,Simiyu,TZA001024,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.595,
63856,Human development index,Percent,Male,Singida,TZA001013,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.539,
63857,Human development index,Percent,Male,Tabora,TZA001014,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.583,
63858,Human development index,Percent,Male,Tanga,TZA001004,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.708,
63859,Human development index,Percent,Total,Arusha,TZA001002,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.721,
63861,Human development index,Percent,Total,Dodoma,TZA001001,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.487,
63862,Human development index,Percent,Total,Geita,TZA001025,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.555,
63863,Human development index,Percent,Total,Iringa,TZA001011,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.693,
63864,Human development index,Percent,Total,Kagera,TZA001018,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.494,
63865,Human development index,Percent,Total,Katavi,TZA001023,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.57,
63866,Human development index,Percent,Total,Kigoma,TZA001016,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.426,
63867,Human development index,Percent,Total,Kilimanjaro,TZA001003,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.719,
63868,Human development index,Percent,Total,Lindi,TZA001008,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.628,
63870,Human development index,Percent,Total,Manyara,TZA001021,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.633,
63871,Human development index,Percent,Total,Mara,TZA001020,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.62,
63872,Human development index,Percent,Total,Mbeya,TZA001012,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.668,
63873,Human development index,Percent,Total,Morogoro,TZA001005,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.62,
63874,Human development index,Percent,Total,Mtwara,TZA001009,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.618,
63875,Human development index,Percent,Total,Pwani,TZA001006,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.549,
63876,Human development index,Percent,Total,Rukwa,TZA001015,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.57,
63877,Human development index,Percent,Total,Ruvuma,TZA001010,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.674,
63878,Human development index,Percent,Total,Shinyanga,TZA001017,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.545,
63879,Human development index,Percent,Total,Simiyu,TZA001024,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.55,
63880,Human development index,Percent,Total,Singida,TZA001013,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.475,
63881,Human development index,Percent,Total,Tabora,TZA001014,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.519,
63882,Human development index,Percent,Total,Tanga,TZA001004,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.661,
69404,Health insurance coverage age 15-49,Percent,Female,Dodoma,TZA001001,2015-2016,NBS_ TDHS (2015-2016)_2016,4.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69405,Health insurance coverage age 15-49,Percent,Female,Arusha,TZA001002,2015-2016,NBS_ TDHS (2015-2016)_2016,0.6,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69406,Health insurance coverage age 15-49,Percent,Female,Kilimanjaro,TZA001003,2015-2016,NBS_ TDHS (2015-2016)_2016,3.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69407,Health insurance coverage age 15-49,Percent,Female,Tanga,TZA001004,2015-2016,NBS_ TDHS (2015-2016)_2016,1.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69408,Health insurance coverage age 15-49,Percent,Female,Morogoro,TZA001005,2015-2016,NBS_ TDHS (2015-2016)_2016,1.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69409,Health insurance coverage age 15-49,Percent,Female,Pwani,TZA001006,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69411,Health insurance coverage age 15-49,Percent,Female,Lindi,TZA001008,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69412,Health insurance coverage age 15-49,Percent,Female,Mtwara,TZA001009,2015-2016,NBS_ TDHS (2015-2016)_2016,1.4,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69413,Health insurance coverage age 15-49,Percent,Female,Ruvuma,TZA001010,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69414,Health insurance coverage age 15-49,Percent,Female,Iringa,TZA001011,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69415,Health insurance coverage age 15-49,Percent,Female,Mbeya,TZA001012,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69416,Health insurance coverage age 15-49,Percent,Female,Singida,TZA001013,2015-2016,NBS_ TDHS (2015-2016)_2016,2.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69417,Health insurance coverage age 15-49,Percent,Female,Tabora,TZA001014,2015-2016,NBS_ TDHS (2015-2016)_2016,2.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69418,Health insurance coverage age 15-49,Percent,Female,Rukwa,TZA001015,2015-2016,NBS_ TDHS (2015-2016)_2016,1.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69419,Health insurance coverage age 15-49,Percent,Female,Kigoma,TZA001016,2015-2016,NBS_ TDHS (2015-2016)_2016,1.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69420,Health insurance coverage age 15-49,Percent,Female,Shinyanga,TZA001017,2015-2016,NBS_ TDHS (2015-2016)_2016,3.6,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69421,Health insurance coverage age 15-49,Percent,Female,Kagera,TZA001018,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69422,Health insurance coverage age 15-49,Percent,Female,Mwanza,TZA001019,2015-2016,NBS_ TDHS (2015-2016)_2016,1.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69423,Health insurance coverage age 15-49,Percent,Female,Mara,TZA001020,2015-2016,NBS_ TDHS (2015-2016)_2016,0.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69424,Health insurance coverage age 15-49,Percent,Female,Manyara,TZA001021,2015-2016,NBS_ TDHS (2015-2016)_2016,0.3,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69425,Health insurance coverage age 15-49,Percent,Female,Njombe,TZA001022,2015-2016,NBS_ TDHS (2015-2016)_2016,0.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69426,Health insurance coverage age 15-49,Percent,Female,Katavi,TZA001023,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69427,Health insurance coverage age 15-49,Percent,Female,Simiyu,TZA001024,2015-2016,NBS_ TDHS (2015-2016)_2016,2.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69428,Health insurance coverage age 15-49,Percent,Female,Geita,TZA001025,2015-2016,NBS_ TDHS (2015-2016)_2016,1.8,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69429,Health insurance coverage age 15-49,Percent,Male,Dodoma,TZA001001,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69430,Health insurance coverage age 15-49,Percent,Male,Arusha,TZA001002,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69431,Health insurance coverage age 15-49,Percent,Male,Kilimanjaro,TZA001003,2015-2016,NBS_ TDHS (2015-2016)_2016,4.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69432,Health insurance coverage age 15-49,Percent,Male,Tanga,TZA001004,2015-2016,NBS_ TDHS (2015-2016)_2016,1.6,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69433,Health insurance coverage age 15-49,Percent,Male,Morogoro,TZA001005,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69434,Health insurance coverage age 15-49,Percent,Male,Pwani,TZA001006,2015-2016,NBS_ TDHS (2015-2016)_2016,1.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69436,Health insurance coverage age 15-49,Percent,Male,Lindi,TZA001008,2015-2016,NBS_ TDHS (2015-2016)_2016,2.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69437,Health insurance coverage age 15-49,Percent,Male,Mtwara,TZA001009,2015-2016,NBS_ TDHS (2015-2016)_2016,4.4,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69438,Health insurance coverage age 15-49,Percent,Male,Ruvuma,TZA001010,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69439,Health insurance coverage age 15-49,Percent,Male,Iringa,TZA001011,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69440,Health insurance coverage age 15-49,Percent,Male,Mbeya,TZA001012,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69441,Health insurance coverage age 15-49,Percent,Male,Singida,TZA001013,2015-2016,NBS_ TDHS (2015-2016)_2016,2.5,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69442,Health insurance coverage age 15-49,Percent,Male,Tabora,TZA001014,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69443,Health insurance coverage age 15-49,Percent,Male,Rukwa,TZA001015,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69444,Health insurance coverage age 15-49,Percent,Male,Kigoma,TZA001016,2015-2016,NBS_ TDHS (2015-2016)_2016,2.5,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69445,Health insurance coverage age 15-49,Percent,Male,Shinyanga,TZA001017,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69446,Health insurance coverage age 15-49,Percent,Male,Kagera,TZA001018,2015-2016,NBS_ TDHS (2015-2016)_2016,5.8,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69447,Health insurance coverage age 15-49,Percent,Male,Mwanza,TZA001019,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69448,Health insurance coverage age 15-49,Percent,Male,Mara,TZA001020,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69449,Health insurance coverage age 15-49,Percent,Male,Manyara,TZA001021,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69450,Health insurance coverage age 15-49,Percent,Male,Njombe,TZA001022,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69451,Health insurance coverage age 15-49,Percent,Male,Katavi,TZA001023,2015-2016,NBS_ TDHS (2015-2016)_2016,1.4,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69452,Health insurance coverage age 15-49,Percent,Male,Simiyu,TZA001024,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
69453,Health insurance coverage age 15-49,Percent,Male,Geita,TZA001025,2015-2016,NBS_ TDHS (2015-2016)_2016,2.8,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
110288,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Lindi,TZA001008,2011,MoHSW_HRIS Annual Report_Yearly,0.77,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110289,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Manyara,TZA001021,2011,MoHSW_HRIS Annual Report_Yearly,0.38,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110290,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mara,TZA001020,2011,MoHSW_HRIS Annual Report_Yearly,0.32,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110291,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mbeya,TZA001012,2011,MoHSW_HRIS Annual Report_Yearly,1.01,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110292,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Morogoro,TZA001005,2011,MoHSW_HRIS Annual Report_Yearly,0.75,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110293,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mtwara,TZA001009,2011,MoHSW_HRIS Annual Report_Yearly,0.32,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110294,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mwanza,TZA001019,2011,MoHSW_HRIS Annual Report_Yearly,0.44,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110295,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Pwani,TZA001006,2011,MoHSW_HRIS Annual Report_Yearly,0.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110296,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Rukwa,TZA001015,2011,MoHSW_HRIS Annual Report_Yearly,0.12,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110297,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Arusha,TZA001002,2011,MoHSW_HRIS Annual Report_Yearly,0.5,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110299,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Dodoma,TZA001001,2011,MoHSW_HRIS Annual Report_Yearly,0.79,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110300,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Iringa,TZA001011,2011,MoHSW_HRIS Annual Report_Yearly,0.67,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110301,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kagera,TZA001018,2011,MoHSW_HRIS Annual Report_Yearly,0.33,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110302,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kigoma,TZA001016,2011,MoHSW_HRIS Annual Report_Yearly,0.34,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110303,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kilimanjaro,TZA001003,2011,MoHSW_HRIS Annual Report_Yearly,1.44,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110304,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Ruvuma,TZA001010,2011,MoHSW_HRIS Annual Report_Yearly,0.58,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110305,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Shinyanga,TZA001017,2011,MoHSW_HRIS Annual Report_Yearly,0.22,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110306,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Singida,TZA001013,2011,MoHSW_HRIS Annual Report_Yearly,0.45,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110307,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Tabora,TZA001014,2011,MoHSW_HRIS Annual Report_Yearly,0.23,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110308,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Tanga,TZA001004,2011,MoHSW_HRIS Annual Report_Yearly,0.75,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110310,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Arusha,TZA001002,2012,MoHSW_HRIS Annual Report_Yearly,2.0,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110312,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Dodoma,TZA001001,2012,MoHSW_HRIS Annual Report_Yearly,1.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110313,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Iringa,TZA001011,2012,MoHSW_HRIS Annual Report_Yearly,2.4,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110314,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kagera,TZA001018,2012,MoHSW_HRIS Annual Report_Yearly,1.1,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110315,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kigoma,TZA001016,2012,MoHSW_HRIS Annual Report_Yearly,0.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110316,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kilimanjaro,TZA001003,2012,MoHSW_HRIS Annual Report_Yearly,3.3,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110317,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Lindi,TZA001008,2012,MoHSW_HRIS Annual Report_Yearly,2.6,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110318,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Manyara,TZA001021,2012,MoHSW_HRIS Annual Report_Yearly,1.3,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110319,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mara,TZA001020,2012,MoHSW_HRIS Annual Report_Yearly,1.4,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110320,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mbeya,TZA001012,2012,MoHSW_HRIS Annual Report_Yearly,1.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
110321,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Morogoro,TZA001005,2012,MoHSW_HRIS Annual Report_Yearly,2.7,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
